"","x"
"215",6517
"216",2512
"217",1318
"218",722
"219",6787
"220",5180
"221",5660
"222",6046
"223",349
"224",5683
"225",3150
"226",4087
"227",3289
"228",4199
"229",3899
"230",1775
"231",5820
"232",3835
"233",3017
"234",3858
"235",1426
"236",4560
"237",224
"238",328
"239",5159
"240",1667
"241",1368
"242",5216
"243",6703
"244",769
"245",1567
"246",6236
"247",2191
"248",3796
"249",5278
"250",1411
"251",1587
"252",5976
"253",5488
"254",6279
"255",3632
"256",6552
"257",4667
"258",3693
"259",5150
"260",2477
"261",310
"262",5564
"263",456
"264",1277
"265",6474
"266",6596
"267",3062
"268",3290
"269",905
"270",2454
"271",3630
"272",273
"273",6716
"274",3988
"275",1540
"276",5738
"277",5580
"278",4772
"279",4475
"280",199
"281",5681
"282",2073
"283",3518
"284",5093
"285",1407
"286",5649
"287",6090
"288",6218
"289",1360
"290",2640
"291",4966
"292",957
"293",577
"294",1965
"295",1555
"296",4222
"297",1773
"298",5563
"299",1490
"300",3500
"301",3727
"302",1400
"303",5331
"304",1572
"305",2207
"306",1824
"307",5547
"308",2758
"309",4304
"310",695
"311",6705
"312",5019
"313",23
"314",843
"315",5314
"316",3012
"317",5642
"318",3627
"319",2242
"320",1046
"321",1399
"322",5473
"323",3146
"324",4597
"325",1547
"326",1798
"327",5596
"328",2837
"329",3661
"330",3712
"331",1184
"332",5392
"333",1806
"334",1556
"335",6350
"336",2764
"337",603
"338",2301
"339",3909
"340",5398
"341",4692
"342",200
"343",2680
"344",1751
"345",6137
"346",6158
"347",3576
"348",1758
"349",6526
"350",2675
"351",4763
"352",5951
"353",2903
"354",2322
"355",5832
"356",4963
"357",2765
"358",5436
"359",4671
"360",1831
"361",4192
"362",1170
"363",2337
"364",2624
"365",6336
"366",1419
"367",6283
"368",1624
"369",6754
"370",3664
"371",1019
"372",6014
"373",5160
"374",545
"375",3315
"376",2776
"377",177
"378",1314
"379",4841
"380",1867
"381",2697
"382",690
"383",5450
"384",1778
"385",1171
"386",5851
"387",5256
"388",4120
"389",2347
"390",3575
"391",3730
"392",1088
"393",974
"394",3387
"395",5340
"396",498
"397",681
"398",3104
"399",475
"400",3205
"401",1643
"402",2953
"403",4020
"404",459
"405",4182
"406",3224
"407",1458
"408",4573
"409",1940
"410",6116
"411",2310
"412",3422
"413",3363
"414",2762
"415",3984
"416",1491
"417",6468
"418",296
"419",4088
"420",3091
"421",1928
"422",3327
"423",854
"424",1501
"425",5836
"426",2500
"427",4119
"428",4550
"429",744
"430",4379
"431",1535
"432",4651
"433",3558
"434",5755
"435",3598
"436",5572
"437",653
"438",5987
"439",3571
"440",1158
"441",5214
"442",447
"443",4361
"444",2930
"445",1849
"446",4333
"447",760
"448",6731
"449",3927
"450",2469
"451",3723
"452",3743
"453",5733
"454",1085
"455",2340
"456",3886
"457",6291
"458",5334
"459",420
"460",890
"461",6207
"462",1428
"463",2752
"464",2621
"465",6713
"466",6747
"467",5265
"468",5537
"469",6750
"470",6527
"471",6147
"472",2078
"473",2781
"474",6125
"475",5813
"476",1341
"477",4727
"478",1386
"479",3019
"480",4950
"481",6409
"482",5215
"483",1804
"484",1423
"485",419
"486",6648
"487",3221
"488",604
"489",1329
"490",3145
"491",1694
"492",47
"493",5013
"494",6009
"495",3862
"496",3883
"497",4977
"498",4735
"499",150
"500",824
"501",936
"502",4781
"503",5281
"504",4238
"505",6275
"506",794
"507",5124
"508",6776
"509",1377
"510",4732
"511",5811
"512",4012
"513",2227
"514",1830
"515",4027
"516",5871
"517",3329
"518",5449
"519",1403
"520",6645
"521",1666
"522",1809
"523",1177
"524",338
"525",2550
"526",4897
"527",3070
"528",4866
"529",98
"530",4403
"531",335
"532",4566
"533",1889
"534",699
"535",5551
"536",3425
"537",728
"538",52
"539",1856
"540",5322
"541",4010
"542",1245
"543",1396
"544",4151
"545",2435
"546",1263
"547",6053
"548",2256
"549",5598
"550",2712
"551",3257
"552",5663
"553",5603
"554",4664
"555",2505
"556",3249
"557",2499
"558",1988
"559",3245
"560",5998
"561",593
"562",4774
"563",2267
"564",5008
"565",87
"566",5164
"567",2846
"568",4686
"569",1336
"570",2916
"571",6585
"572",3838
"573",179
"574",2767
"575",2941
"576",3381
"577",4244
"578",2546
"579",5801
"580",99
"581",3726
"582",6369
"583",22
"584",6512
"585",5895
"586",5646
"587",2171
"588",1354
"589",5573
"590",3703
"591",2901
"592",1765
"593",585
"594",6421
"595",1684
"596",1101
"597",1541
"598",381
"599",1437
"600",2326
"601",3409
"602",2063
"603",6501
"604",1307
"605",5409
"606",3733
"607",4232
"608",644
"609",6680
"610",3560
"611",5372
"612",4407
"613",968
"614",378
"615",6379
"616",3952
"617",3827
"618",108
"619",3055
"620",5167
"621",952
"622",4309
"623",4258
"624",4494
"625",5391
"626",2089
"627",6782
"628",6635
"629",2363
"630",5402
"631",3128
"632",6198
"633",5583
"634",814
"635",5062
"636",3117
"637",4094
"638",1863
"639",436
"640",6616
"641",742
"642",5292
"643",6725
"644",4393
"645",6026
"646",382
"647",1190
"648",1922
"649",6055
"650",5977
"651",4211
"652",2987
"653",3216
"654",2731
"655",3232
"656",1860
"657",4113
"658",6217
"659",5308
"660",901
"661",3775
"662",5244
"663",1521
"664",2650
"665",5919
"666",2657
"667",2246
"668",4955
"669",14
"670",6089
"671",3143
"672",4209
"673",466
"674",6342
"675",627
"676",24
"677",2986
"678",767
"679",6561
"680",309
"681",2206
"682",2636
"683",4680
"684",4139
"685",910
"686",5805
"687",1165
"688",2783
"689",1287
"690",3396
"691",4175
"692",3368
"693",4621
"694",2124
"695",5724
"696",4847
"697",3907
"698",3108
"699",61
"700",2703
"701",1769
"702",1820
"703",4308
"704",6027
"705",1715
"706",806
"707",178
"708",6406
"709",329
"710",5668
"711",6484
"712",5175
"713",1362
"714",2335
"715",3945
"716",4344
"717",6034
"718",3906
"719",588
"720",4515
"721",5072
"722",111
"723",4054
"724",6667
"725",1542
"726",3320
"727",3533
"728",2085
"729",325
"730",6309
"731",5671
"732",6223
"733",3622
"734",3286
"735",2009
"736",5635
"737",4206
"738",6227
"739",5482
"740",5689
"741",5035
"742",5812
"743",4934
"744",357
"745",816
"746",390
"747",1266
"748",6109
"749",4858
"750",2855
"751",795
"752",1350
"753",5921
"754",1283
"755",1833
"756",3204
"757",3173
"758",2180
"759",2406
"760",4405
"761",4700
"762",5941
"763",3115
"764",2190
"765",798
"766",2161
"767",1891
"768",591
"769",6197
"770",5371
"771",966
"772",2973
"773",6571
"774",3782
"775",3298
"776",5109
"777",5739
"778",3384
"779",4614
"780",4418
"781",6499
"782",766
"783",5213
"784",5916
"785",1657
"786",1401
"787",3370
"788",5944
"789",6066
"790",3138
"791",1235
"792",6038
"793",6465
"794",1040
"795",6321
"796",392
"797",5711
"798",4028
"799",2569
"800",2676
"801",339
"802",1375
"803",4631
"804",4230
"805",1531
"806",599
"807",4739
"808",266
"809",10
"810",1579
"811",6043
"812",1578
"813",755
"814",3684
"815",6717
"816",4252
"817",4724
"818",4982
"819",3462
"820",3042
"821",6213
"822",3511
"823",6467
"824",1058
"825",5610
"826",446
"827",2319
"828",5752
"829",230
"830",2472
"831",5280
"832",1564
"833",3760
"834",4518
"835",4374
"836",6047
"837",4336
"838",6548
"839",4098
"840",2557
"841",885
"842",5757
"843",3828
"844",2024
"845",967
"846",1204
"847",5756
"848",3233
"849",813
"850",2296
"851",2532
"852",935
"853",3970
"854",6690
"855",2069
"856",2056
"857",6448
"858",2588
"859",3740
"860",2483
"861",5841
"862",4753
"863",2216
"864",2241
"865",5050
"866",4284
"867",815
"868",3293
"869",3903
"870",2217
"871",120
"872",2364
"873",1776
"874",5234
"875",2790
"876",1364
"877",2996
"878",6101
"879",2908
"880",3702
"881",4040
"882",5472
"883",413
"884",313
"885",3241
"886",3192
"887",2954
"888",3417
"889",6737
"890",2835
"891",2475
"892",2488
"893",4575
"894",6470
"895",2253
"896",3096
"897",6041
"898",4520
"899",5633
"900",2278
"901",4509
"902",3148
"903",522
"904",3859
"905",2456
"906",6305
"907",1474
"908",866
"909",5615
"910",6736
"911",1755
"912",1033
"913",1466
"914",2005
"915",3261
"916",91
"917",2751
"918",2936
"919",3746
"920",6425
"921",3110
"922",2681
"923",1348
"924",3692
"925",4503
"926",4133
"927",3430
"928",3277
"929",3671
"930",1822
"931",1366
"932",710
"933",561
"934",3570
"935",3839
"936",119
"937",402
"938",6753
"939",2426
"940",706
"941",4808
"942",6356
"943",6352
"944",3801
"945",1358
"946",5277
"947",553
"948",6117
"949",6734
"950",3054
"951",3037
"952",731
"953",5507
"954",69
"955",6063
"956",2351
"957",1759
"958",5538
"959",3001
"960",5189
"961",2524
"962",3527
"963",6287
"964",3252
"965",6613
"966",6630
"967",3629
"968",6173
"969",2036
"970",5268
"971",6416
"972",3254
"973",2239
"974",6212
"975",4493
"976",3383
"977",5893
"978",3328
"979",2537
"980",5576
"981",1345
"982",2706
"983",4694
"984",4292
"985",2739
"986",3098
"987",1440
"988",6511
"989",4046
"990",4881
"991",6115
"992",6062
"993",1073
"994",3595
"995",5448
"996",2179
"997",2970
"998",1621
"999",1154
"1000",1284
